#Channel_number,Time,Counts
94,1.575517890772128,27.0
95,1.5922787193973633,31.0
96,1.6090395480225987,28.0
97,1.6258003766478342,27.0
98,1.6425612052730696,25.0
99,1.659322033898305,37.0
100,1.6760828625235404,36.0
101,1.6928436911487759,28.0
102,1.709604519774011,29.0
103,1.7263653483992465,25.0
104,1.743126177024482,22.0
105,1.7598870056497173,27.0
106,1.7766478342749528,31.0
107,1.7934086629001882,17.0
108,1.8101694915254236,37.0
109,1.826930320150659,22.0
110,1.8436911487758945,21.0
111,1.8604519774011299,21.0
112,1.8772128060263653,23.0
113,1.8939736346516005,26.0
114,1.910734463276836,20.0
115,1.9274952919020714,25.0
116,1.9442561205273068,23.0
117,1.9610169491525422,24.0
118,1.9777777777777776,30.0
119,1.994538606403013,27.0
120,2.0112994350282483,23.0
121,2.028060263653484,28.0
122,2.044821092278719,21.0
123,2.0615819209039548,32.0
124,2.07834274952919,25.0
125,2.0951035781544256,22.0
126,2.111864406779661,21.0
127,2.1286252354048965,21.0
128,2.1453860640301317,22.0
129,2.162146892655367,23.0
130,2.1789077212806025,12.0
131,2.1956685499058377,27.0
132,2.2124293785310734,37.0
133,2.2291902071563086,28.0
134,2.245951035781544,30.0
135,2.2627118644067794,25.0
136,2.279472693032015,24.0
137,2.2962335216572503,25.0
138,2.312994350282486,25.0
139,2.329755178907721,19.0
140,2.3465160075329563,18.0
141,2.363276836158192,34.0
142,2.380037664783427,17.0
143,2.396798493408663,18.0
